,PLP.NZ,APA.NZ,ASD.NZ,ASF.NZ,MZY.NZ,ASP.NZ,ASR.NZ,BOT.NZ,EMG.NZ,EMF.NZ,EUG.NZ,EUF.NZ,AGG.NZ,GBF.NZ,ESG.NZ,GGB.NZ,INF.NZ,GPR.NZ,LIV.NZ,JPN.NZ,NZB.NZ,NZC.NZ,DIV.NZ,MDZ.NZ,NPF.NZ,TNZ.NZ,FNZ.NZ,AUS.NZ,NZG.NZ,NGB.NZ,TWH.NZ,TWF.NZ,USH.NZ,USF.NZ,USA.NZ,USG.NZ,USV.NZ,USM.NZ,USS.NZ
229,,2.2068519592285156,1.443100929260254,7.064373970031738,8.687479972839355,1.3842897415161133,5.045871257781982,4.331331253051758,2.5048654079437256,1.4470360279083252,2.6736416816711426,1.8295739889144897,1.25145423412323,3.1728172302246094,2.6206209659576416,,,,3.659128189086914,2.135255813598633,2.881058931350708,2.792699098587036,1.133475422859192,5.906507968902588,1.3772437572479248,1.9922665357589722,3.14245867729187,2.8013925552368164,2.4996070861816406,2.282339096069336,3.1731531620025635,2.8183746337890625,,10.856736183166504,2.8945939540863037,7.7166852951049805,3.7668297290802,6.433962821960449,6.1205244064331055
230,,2.1873059272766113,1.4608646631240845,7.05988883972168,8.639880180358887,1.4034794569015503,5.032268524169922,4.350581645965576,2.482715129852295,1.4201704263687134,2.684239625930786,1.8212196826934814,1.2533560991287231,3.1718645095825195,2.606034755706787,,,,3.6006219387054443,2.1283071041107178,2.881993532180786,2.791752338409424,1.136047601699829,5.930130958557129,1.3907197713851929,2.0236780643463135,3.169752597808838,2.808631181716919,2.5335841178894043,2.286139726638794,3.1578094959259033,2.8022968769073486,,10.853874206542969,2.8985648155212402,7.736863136291504,3.7555291652679443,6.4529643058776855,6.069195747375488
231,,2.190098285675049,1.453251600265503,7.050021171569824,8.556814193725586,1.387778639793396,5.084129810333252,4.280317783355713,2.458638906478882,1.421096920967102,2.681349515914917,1.7887312173843384,1.2552582025527954,3.1766297817230225,2.5817248821258545,,,,3.5797972679138184,2.118380308151245,2.8847978115081787,2.7908053398132324,1.1454787254333496,5.918318748474121,1.406890869140625,1.9998809099197388,3.172482490539551,2.7851054668426514,2.528074264526367,2.286139726638794,3.1252057552337646,2.784327268600464,,10.769911766052246,2.893601417541504,7.648463249206543,3.6990270614624023,6.354155540466309,6.0235700607299805
232,,2.1724135875701904,1.4490222930908203,7.002476215362549,8.62308120727539,1.388650894165039,5.033117771148682,4.3419189453125,2.455749988555908,1.4072009325027466,2.64955472946167,1.8100807666778564,1.256208896636963,3.1766297817230225,2.6070072650909424,,,,3.5946719646453857,2.120365619659424,2.880124092102051,2.792699098587036,1.1437641382217407,5.910141944885254,1.3862278461456299,1.9960739612579346,3.153376579284668,2.7950587272644043,2.507871627807617,2.2908904552459717,3.1520559787750244,2.8193202018737793,,10.844332695007324,2.9114694595336914,7.787787914276123,3.7188024520874023,6.433962821960449,5.976992607116699
233,,2.1984751224517822,1.4439467191696167,7.038359642028809,8.596014022827148,1.3912675380706787,5.076478004455566,4.3120808601379395,2.463454246520996,1.399789571762085,2.6697874069213867,1.8249328136444092,1.258110761642456,3.1794891357421875,2.609924554824829,,,,3.587730646133423,2.135255813598633,2.882927894592285,2.7908053398132324,1.142906665802002,5.895605087280273,1.406890869140625,2.0084481239318848,3.1661136150360107,2.8032021522521973,2.521646022796631,2.294691324234009,3.1405489444732666,2.827831983566284,,10.873910903930664,2.9045207500457764,7.782985687255859,3.7470543384552,6.437763214111328,5.96938943862915
234,,2.178929090499878,1.449867844581604,6.964799404144287,8.503613471984863,1.3851618766784668,5.0560736656188965,4.323631286621094,2.4336001873016357,1.3766295909881592,2.6736416816711426,1.7961571216583252,1.2628655433654785,3.1833009719848633,2.6167311668395996,,,,3.616487979888916,2.118380308151245,2.8838627338409424,2.792699098587036,1.1317603588104248,5.868349075317383,1.3934149742126465,1.990362524986267,3.1397294998168945,2.7688181400299072,2.4986886978149414,2.3003928661346436,3.1424667835235596,2.7937848567962646,,10.872956275939941,2.9184179306030273,7.782985687255859,3.7235114574432373,6.43206262588501,5.974140644073486
235,,2.188236951828003,1.4710155725479126,7.009653091430664,8.53814697265625,1.3947566747665405,5.16574764251709,4.332293510437012,2.4490089416503906,1.3951579332351685,2.7044730186462402,1.8314306735992432,1.260963797569275,3.1852080821990967,2.6157588958740234,,,,3.6105382442474365,2.1541168689727783,2.8866677284240723,2.7908053398132324,1.1394771337509155,5.879251003265381,1.406890869140625,1.9951220750808716,3.1460978984832764,2.8095359802246094,2.521646022796631,2.3041934967041016,3.1558916568756104,2.845801830291748,,10.877726554870605,2.928344488143921,7.792592525482178,3.7658884525299072,6.4738664627075195,6.066343307495117
236,,2.2049906253814697,1.4591728448867798,7.041947364807129,8.607213973999023,1.398245930671692,5.220159530639648,4.378493785858154,2.442267417907715,1.4081274271011353,2.716034412384033,1.8370000123977661,1.2600131034851074,3.1833009719848633,2.63423490524292,,,,3.6105382442474365,2.177941083908081,2.885732650756836,2.792699098587036,1.1369048357009888,5.896512985229492,1.406890869140625,2.0094001293182373,3.1706624031066895,2.812250852584839,2.5253193378448486,2.2927908897399902,3.1673994064331055,2.8420188426971436,,10.914937019348145,2.919410467147827,7.8262248039245605,3.7668297290802,6.4672160148620605,6.029272556304932
237,,2.1910290718078613,1.4710155725479126,6.95762300491333,8.56894588470459,1.375566840171814,5.170848369598389,4.350581645965576,2.4364893436431885,1.4025688171386719,2.7092902660369873,1.8147220611572266,1.2552582025527954,3.1756768226623535,2.636179208755493,,,,3.573847770690918,2.1809191703796387,2.885732650756836,2.792699098587036,1.1351900100708008,5.884702682495117,1.3952118158340454,2.0027365684509277,3.1524665355682373,2.7914390563964844,2.506953716278076,2.2927908897399902,3.126164436340332,2.813645601272583,,10.847196578979492,2.934300422668457,7.763766765594482,3.721627950668335,6.354155540466309,5.96938943862915
238,,2.2096447944641113,1.4853957891464233,6.91635799407959,8.580146789550781,1.3642274141311646,5.22866153717041,4.33518123626709,2.4653806686401367,1.4155385494232178,2.699655532836914,1.8193633556365967,1.257159948348999,3.1747236251831055,2.623538017272949,,,,3.5321991443634033,2.1809191703796387,2.8791890144348145,2.792699098587036,1.1249014139175415,5.854719638824463,1.3943133354187012,1.9932184219360352,3.1460978984832764,2.787820339202881,2.507871627807617,2.2880401611328125,3.133836030960083,2.8079710006713867,,10.869139671325684,2.9372785091400146,7.782985687255859,3.7188024520874023,6.360805988311768,5.882890224456787
239,,2.1873059272766113,1.4820120334625244,6.879578113555908,8.541881561279297,1.3581215143203735,5.216759204864502,4.291868209838867,2.471158742904663,1.4183176755905151,2.6774954795837402,1.8007985353469849,1.256208896636963,3.1766297817230225,2.596311092376709,,,,3.4875755310058594,2.1600730419158936,2.8782544136047363,2.792699098587036,1.1257587671279907,5.829280853271484,1.3835325241088867,1.9998809099197388,3.1415488719940186,2.7697231769561768,2.506035327911377,2.2870898246765137,3.154932975769043,2.8174288272857666,,10.851964950561523,2.9184179306030273,7.76184606552124,3.715035915374756,6.289550304412842,5.825858116149902
240,,2.175205707550049,1.4634023904800415,6.803328514099121,8.389748573303223,1.3354426622390747,5.09603214263916,4.234117031097412,2.4490089416503906,1.4099801778793335,2.6601531505584717,1.776663899421692,1.256208896636963,3.1871140003204346,2.5992283821105957,,,,3.4717092514038086,2.1392266750335693,2.8791890144348145,2.7908053398132324,1.1249014139175415,5.792030334472656,1.3754469156265259,2.0094001293182373,3.1379096508026123,2.7534358501434326,2.5041985511779785,2.2918407917022705,3.12424635887146,2.805133819580078,,10.800443649291992,2.9035279750823975,7.686898231506348,3.715035915374756,6.30285120010376,5.795440196990967
241,,2.1649675369262695,1.4676316976547241,6.78628396987915,8.395347595214844,1.3441652059555054,4.9906086921691895,4.23989200592041,2.411450147628784,1.3942313194274902,2.642810344696045,1.776663899421692,1.2647677659988403,3.1890196800231934,2.563249349594116,,,,3.556989908218384,2.1362485885620117,2.8791890144348145,2.7908053398132324,1.1188995838165283,5.767498970031738,1.3727518320083618,2.0084481239318848,3.114254951477051,2.7516262531280518,2.4885873794555664,2.299443006515503,3.1175341606140137,2.7881100177764893,,10.781362533569336,2.879704236984253,7.696506977081299,3.6688923835754395,6.2705488204956055,5.769775390625
242,,2.1873059272766113,1.4777826070785522,6.881372928619385,8.445747375488281,1.3581215143203735,5.042470932006836,4.290905475616455,2.450934886932373,1.4099801778793335,2.659189462661743,1.793372392654419,1.2676204442977905,3.1937854290008545,2.622565746307373,,,,3.559964656829834,2.134263277053833,2.8876020908355713,2.791752338409424,1.1240440607070923,5.797481536865234,1.3718533515930176,2.0122556686401367,3.128811836242676,2.7715327739715576,2.5143001079559326,2.294691324234009,3.110821485519409,2.8268866539001465,,10.921615600585938,2.948197603225708,7.8194966316223145,3.7611796855926514,6.446313858032227,5.898098468780518
243,,2.188236951828003,1.4904710054397583,6.910078525543213,8.470013618469238,1.3563768863677979,5.142792701721191,4.340956687927246,2.4451568126678467,1.4053481817245483,2.6900205612182617,1.8026548624038696,1.2590619325637817,3.1947381496429443,2.635207176208496,,,,3.539140462875366,2.1511387825012207,2.8847978115081787,2.792699098587036,1.1240440607070923,5.832006931304932,1.382634162902832,2.0141594409942627,3.134270668029785,2.7796761989593506,2.506035327911377,2.2927908897399902,3.1290414333343506,2.8353981971740723,,10.962642669677734,2.955146312713623,7.863696098327637,3.7677712440490723,6.405460357666016,5.987448215484619
244,,2.1845133304595947,1.4820120334625244,6.91815185546875,8.562414169311523,1.3476543426513672,5.124088287353516,4.343843460083008,2.442267417907715,1.4099801778793335,2.689056873321533,1.8100807666778564,1.266669511795044,3.1909263134002686,2.623538017272949,,,,3.559964656829834,2.155109405517578,2.8847978115081787,2.7908053398132324,1.119757056236267,5.829280853271484,1.378142237663269,2.0141594409942627,3.128811836242676,2.78239107131958,2.507871627807617,2.2975423336029053,3.141507863998413,2.806079387664795,,10.944513320922852,2.949190378189087,7.879070281982422,3.7348122596740723,6.4159111976623535,5.863879203796387
245,,2.1873059272766113,1.4963922500610352,6.867916584014893,8.572681427001953,1.3415483236312866,5.180200576782227,4.402557373046875,2.390263319015503,1.3886730670928955,2.711216926574707,1.8147220611572266,1.2628655433654785,3.1928324699401855,2.6575722694396973,,,,3.5768227577209473,2.142204523086548,2.8847978115081787,2.791752338409424,1.1274735927581787,5.809292316436768,1.3880245685577393,2.004640817642212,3.1206233501434326,2.78239107131958,2.5023622512817383,2.2975423336029053,3.158768892288208,2.8505303859710693,,11.023703575134277,2.9670581817626953,7.9876484870910645,3.7479960918426514,6.4672160148620605,5.951328277587891
246,,2.1649675369262695,1.492163062095642,6.925329208374023,8.586681365966797,1.3398038148880005,5.2754225730896,4.381382465362549,2.370039463043213,1.3562489748001099,2.708326816558838,1.8314306735992432,1.2676204442977905,3.1947381496429443,2.6284005641937256,,,,3.5401320457458496,2.1243364810943604,2.882927894592285,2.792699098587036,1.1171848773956299,5.8029327392578125,1.379939079284668,1.99131441116333,3.1024277210235596,2.804107189178467,2.4940974712371826,2.294691324234009,3.162604570388794,2.8363442420959473,,10.996034622192383,2.983933448791504,8.001100540161133,3.7611796855926514,6.469115734100342,5.942773342132568
247,,2.182651996612549,1.4930087327957153,6.910078525543213,8.572681427001953,1.3598660230636597,5.206557273864746,4.297643184661865,2.3064794540405273,1.3321624994277954,2.716034412384033,1.815650224685669,1.2657185792922974,3.1966452598571777,2.6546549797058105,,,,3.4528684616088867,2.1441900730133057,2.8847978115081787,2.792699098587036,1.1231865882873535,5.805658340454102,1.3790404796600342,1.9798918962478638,3.0978784561157227,2.7851054668426514,2.4839959144592285,2.299443006515503,3.170275926589966,2.8344523906707764,,10.992217063903809,2.9511756896972656,7.905975341796875,3.7432873249053955,6.469115734100342,5.934218406677246
248,,2.171482801437378,1.5141563415527344,6.909181594848633,8.605348587036133,1.3310811519622803,5.272021293640137,4.397744655609131,2.3767805099487305,1.359954595565796,2.715071201324463,1.8240046501159668,1.2657185792922974,3.1947381496429443,2.6284005641937256,,,,3.5202994346618652,2.134263277053833,2.8866677284240723,2.791752338409424,1.1274735927581787,5.814743995666504,1.3709551095962524,1.9960739612579346,3.1306312084198,2.808631181716919,2.506953716278076,2.2956416606903076,3.1712350845336914,2.814591646194458,,10.975045204162598,2.9521682262420654,7.978039741516113,3.739520311355591,6.449163913726807,5.979844570159912
249,,2.180790424346924,1.49470055103302,6.8741960525512695,8.589479446411133,1.3502711057662964,5.334935188293457,4.392931938171387,2.362335443496704,1.3312360048294067,2.716034412384033,1.8388564586639404,1.2647677659988403,3.1966452598571777,2.6536829471588135,,,,3.5490567684173584,2.1441900730133057,2.8866677284240723,2.792699098587036,1.1137553453445435,5.791121482849121,1.3673614263534546,1.9922665357589722,3.116074323654175,2.798677921295166,2.495015859603882,2.299443006515503,3.1175341606140137,2.812700033187866,,10.881543159484863,2.9720213413238525,7.82334041595459,3.7385787963867188,6.495718479156494,5.975091457366943
250,,2.1854443550109863,1.4955464601516724,6.95851993560791,8.628680229187012,1.3633551597595215,5.256718158721924,4.473783493041992,2.3960418701171875,1.3729240894317627,2.717961549758911,1.8360718488693237,1.263816475868225,3.1956915855407715,2.6624343395233154,,,,3.569880962371826,2.1441900730133057,2.8847978115081787,2.792699098587036,1.119757056236267,5.794755935668945,1.3691582679748535,2.0160632133483887,3.1269919872283936,2.816774606704712,2.5023622512817383,2.2965915203094482,3.1558916568756104,2.8495850563049316,,11.10384750366211,2.981948137283325,7.955939769744873,3.776247024536133,6.52517032623291,5.978894233703613
251,,2.169621467590332,1.4963922500610352,6.987226486206055,8.585748672485352,1.3607381582260132,5.216759204864502,4.44490909576416,2.3642611503601074,1.3534698486328125,2.7324135303497314,1.8342151641845703,1.2695223093032837,3.1975972652435303,2.651737689971924,,,,3.5321991443634033,2.134263277053833,2.885732650756836,2.792699098587036,1.119757056236267,5.805658340454102,1.3655645847320557,2.0198705196380615,3.1224429607391357,2.7995829582214355,2.5143001079559326,2.2956416606903076,3.1616454124450684,2.814591646194458,,10.953100204467773,2.969043493270874,7.905014514923096,3.7479960918426514,6.48241662979126,5.934218406677246
252,,2.169621467590332,1.483703851699829,6.898416996002197,8.605348587036133,1.365099549293518,5.274571895599365,4.44490909576416,2.3507790565490723,1.3506903648376465,2.7343404293060303,1.833287000656128,1.2657185792922974,3.2004570960998535,2.626455068588257,,,,3.5302157402038574,2.141211986541748,2.8838627338409424,2.792699098587036,1.1231865882873535,5.788395881652832,1.3763453960418701,2.0341482162475586,3.138819456100464,2.8095359802246094,2.517972946166992,2.286139726638794,3.1520559787750244,2.81648325920105,,10.902534484863281,2.9233810901641846,7.8262248039245605,3.7122106552124023,6.488117218017578,5.877187252044678
253,,2.180790424346924,1.492163062095642,6.992609024047852,8.604414939880371,1.365099549293518,5.207406997680664,4.462233543395996,2.39796781539917,1.3701448440551758,2.7275962829589844,1.8509235382080078,1.2704732418060303,3.2033159732818604,2.63909649848938,,,,3.5510401725769043,2.134263277053833,2.8782544136047363,2.791752338409424,1.1214717626571655,5.792030334472656,1.3664630651474,2.0360519886016846,3.1297216415405273,2.8158695697784424,2.521646022796631,2.286139726638794,3.156851053237915,2.813645601272583,,10.953100204467773,2.9511756896972656,7.837753772735596,3.7056188583374023,6.471015930175781,5.896197319030762
254,,2.188236951828003,1.4701696634292603,7.045535564422607,8.533479690551758,1.3834172487258911,5.112185955047607,4.4747467041015625,2.405672311782837,1.3682920932769775,2.7439751625061035,1.8564929962158203,1.2714242935180664,3.2033159732818604,2.6556272506713867,,,,3.53120756149292,2.12532901763916,2.8782544136047363,2.792699098587036,1.1274735927581787,5.832006931304932,1.373650312423706,2.0179667472839355,3.138819456100464,2.820394277572632,2.522564649581909,2.2870898246765137,3.164522409439087,2.8401269912719727,,10.972182273864746,2.968050956726074,7.926153659820557,3.7423453330993652,6.517570495605469,5.893345832824707
255,,2.178929090499878,1.4743990898132324,7.163051605224609,8.540946960449219,1.3825448751449585,5.050122261047363,4.501697063446045,2.38737416267395,1.359954595565796,2.7391579151153564,1.8518518209457397,1.2695223093032837,3.2023630142211914,2.6595170497894287,,,,3.553023338317871,2.1511387825012207,2.8782544136047363,2.792699098587036,1.119757056236267,5.785670280456543,1.3610725402832031,2.0217742919921875,3.1233530044555664,2.8276329040527344,2.516136646270752,2.2775886058807373,3.1952085494995117,2.845801830291748,,10.985539436340332,2.9779775142669678,7.945370674133301,3.745170831680298,6.527070999145508,5.933268070220947
256,,2.180790424346924,1.468477725982666,7.189963340759277,8.593213081359863,1.371205449104309,5.076478004455566,4.498808860778809,2.3883373737335205,1.359954595565796,2.7420482635498047,1.8518518209457397,1.266669511795044,3.1975972652435303,2.652710437774658,,,,3.5688893795013428,2.1362485885620117,2.87358021736145,2.792699098587036,1.1180423498153687,5.819286823272705,1.3727518320083618,2.0293893814086914,3.126082181930542,2.8176796436309814,2.5253193378448486,2.278538465499878,3.1827423572540283,2.853367805480957,,11.067593574523926,2.982940912246704,7.964587211608887,3.7979063987731934,6.536571502685547,5.976043224334717
257,,2.1742751598358154,1.492163062095642,7.238404750823975,8.570813179016113,1.3781837224960327,5.101984024047852,4.495922088623047,2.38737416267395,1.3729240894317627,2.749755859375,1.8564929962158203,1.2619147300720215,3.1937854290008545,2.6663241386413574,,,,3.486583948135376,2.149153470993042,2.8707756996154785,2.791752338409424,1.1309031248092651,5.875617027282715,1.3853293657302856,2.006544589996338,3.14245867729187,2.843015193939209,2.5198094844818115,2.2775886058807373,3.1894547939300537,2.853367805480957,,11.057096481323242,2.97499942779541,7.926153659820557,3.776247024536133,6.509018898010254,5.9532294273376465
258,,2.1817216873168945,1.487087368965149,7.220462799072266,8.586681365966797,1.3720777034759521,5.087530612945557,4.468008995056152,2.3835220336914062,1.3729240894317627,2.7526466846466064,1.8564929962158203,1.266669511795044,3.1937854290008545,2.665351390838623,,,,3.45386004447937,2.150146007537842,2.8698410987854004,2.792699098587036,1.1274735927581787,5.8628973960876465,1.3898215293884277,2.0008327960968018,3.132451057434082,2.8412058353424072,2.5097084045410156,2.270937204360962,3.1693172454833984,2.8335065841674805,,11.007485389709473,2.9740068912506104,7.831027984619141,3.828040838241577,6.555573463439941,5.988399505615234
259,,2.178929090499878,1.4913170337677002,7.252757549285889,8.717348098754883,1.3773113489151,5.084980010986328,4.435283660888672,2.358483076095581,1.3618072271347046,2.7642080783843994,1.8583496809005737,1.266669511795044,3.1928324699401855,2.669240713119507,,,,3.458818197250366,2.1531240940093994,2.872645378112793,2.7908053398132324,1.1231865882873535,5.876524925231934,1.400602102279663,2.0141594409942627,3.145188093185425,2.852968692779541,2.5207278728485107,2.2756879329681396,3.2057571411132812,2.846747398376465,,11.096216201782227,2.982940912246704,7.916544437408447,3.8289825916290283,6.547972679138184,5.988399505615234
260,,2.182651996612549,1.4955464601516724,7.131653785705566,8.65201473236084,1.376439094543457,5.052672386169434,4.45068359375,2.31803560256958,1.3460583686828613,2.7738428115844727,1.876914620399475,1.2647677659988403,3.1909263134002686,2.6760480403900146,,,,3.4429519176483154,2.1680142879486084,2.8689064979553223,2.792699098587036,1.1154701709747314,5.847451686859131,1.3925166130065918,2.0179667472839355,3.155195713043213,2.8457295894622803,2.526237726211548,2.273786783218384,3.1942498683929443,2.853367805480957,,11.058052062988281,2.9849259853363037,7.905975341796875,3.7866055965423584,6.554623126983643,5.968438148498535
261,,2.1835827827453613,1.4769366979599,7.082314968109131,8.574546813964844,1.3860341310501099,4.96340274810791,4.437208652496338,2.3189988136291504,1.3488377332687378,2.771916151046753,1.8713454008102417,1.2704732418060303,3.1947381496429443,2.700357675552368,,,,3.4647679328918457,2.156102180480957,2.867037057876587,2.791752338409424,1.106896162033081,5.754778861999512,1.3682596683502197,2.0055925846099854,3.116074323654175,2.822204113006592,2.50144362449646,2.2794883251190186,3.170275926589966,2.8826866149902344,,11.253642082214355,2.99088191986084,8.019354820251465,3.8044984340667725,6.547972679138184,5.927565574645996
262,,2.164036512374878,1.4803204536437988,7.175610065460205,8.662280082702637,1.3781837224960327,4.812068939208984,4.403520107269287,2.349815607070923,1.3358681201934814,2.7940759658813477,1.88341224193573,1.2676204442977905,3.1966452598571777,2.6974408626556396,,,,3.4637763500213623,2.1441900730133057,2.87358021736145,2.7936458587646484,1.1060386896133423,5.748419761657715,1.3745485544204712,2.028437614440918,3.1269919872283936,2.818584442138672,2.511544942855835,2.2870898246765137,3.1904137134552,2.86944580078125,,11.18017864227295,3.0196692943573,7.964587211608887,3.8798346519470215,6.555573463439941,5.9532294273376465
263,,2.1854443550109863,1.4574813842773438,7.1531829833984375,8.673480987548828,1.3965013027191162,4.608023643493652,4.447795391082764,2.3478894233703613,1.3414264917373657,2.7776970863342285,1.8936229944229126,1.2695223093032837,3.1956915855407715,2.7023026943206787,,,,3.496500253677368,2.169999837875366,2.8745150566101074,2.791752338409424,1.1377623081207275,5.878342151641846,1.3979068994522095,2.0627048015594482,3.176121473312378,2.8104407787323,2.5602149963378906,2.2813892364501953,3.177947521209717,2.868500232696533,,11.188763618469238,3.024632453918457,7.968430995941162,3.852525472640991,6.569824695587158,5.928515911102295
264,,2.1742751598358154,1.4642480611801147,7.141521453857422,8.554014205932617,1.4078408479690552,4.514503002166748,4.428545951843262,2.301664113998413,1.3358681201934814,2.7854044437408447,1.8750581741333008,1.272375464439392,3.1975972652435303,2.7061922550201416,,,,3.4855923652648926,2.141211986541748,2.8745150566101074,2.7936458587646484,1.1317603588104248,5.905599594116211,1.3970085382461548,2.059849262237549,3.1961371898651123,2.8013925552368164,2.56113338470459,2.2927908897399902,3.164522409439087,2.8580965995788574,,11.220250129699707,3.018676280975342,8.026082038879395,3.8779518604278564,6.618279457092285,5.893345832824707
265,,2.1705522537231445,1.4625566005706787,7.118197917938232,8.67908000946045,1.4087131023406982,4.562963962554932,4.465120792388916,2.3141837120056152,1.3543962240219116,2.8075644969940186,1.894551157951355,1.2704732418060303,3.1985504627227783,2.700357675552368,,,,3.5331907272338867,2.1461753845214844,2.880124092102051,2.7936458587646484,1.1480510234832764,5.956478595733643,1.406890869140625,2.0788865089416504,3.207054853439331,2.806821584701538,2.573071002960205,2.2908904552459717,3.1827423572540283,2.894981622695923,,11.385308265686035,3.06632399559021,8.183664321899414,3.889251470565796,6.679084777832031,5.980795383453369
266,,2.1928906440734863,1.4464844465255737,7.099359512329102,8.656681060791016,1.4087131023406982,4.6445817947387695,4.506509780883789,2.329591751098633,1.3590281009674072,2.7728796005249023,1.895479679107666,1.266669511795044,3.1966452598571777,2.7013304233551025,,,,3.5688893795013428,2.1829044818878174,2.8782544136047363,2.7936458587646484,1.1489084959030151,5.986461162567139,1.400602102279663,2.0769827365875244,3.232529401779175,2.8294429779052734,2.5896003246307373,2.289940595626831,3.1856191158294678,2.902547597885132,,11.372905731201172,3.0355517864227295,8.176939010620117,3.8610002994537354,6.6809844970703125,6.0340256690979
267,,2.1956827640533447,1.4540975093841553,7.104742050170898,8.734147071838379,1.4148188829421997,4.697293281555176,4.500734806060791,2.3729286193847656,1.365512728691101,2.7796237468719482,1.8750581741333008,1.266669511795044,3.1975972652435303,2.712998867034912,,,,3.5321991443634033,2.1610655784606934,2.8754501342773438,2.791752338409424,1.1540528535842896,6.0809502601623535,1.4059927463531494,2.074127197265625,3.252545118331909,2.81315541267395,2.6070475578308105,2.270937204360962,3.1942498683929443,2.8911983966827393,,11.259366989135742,3.046470880508423,8.113521575927734,3.8600587844848633,6.678133964538574,6.059689998626709
268,,2.1649675369262695,1.4464844465255737,7.152286529541016,8.708015441894531,1.399990439414978,4.642881393432617,4.528646945953369,2.3594462871551514,1.3525432348251343,2.774806499481201,1.862062692642212,1.276055097579956,3.1975972652435303,2.707164764404297,,,,3.564923048019409,2.1431972980499268,2.8745150566101074,2.792699098587036,1.1531955003738403,6.060053825378418,1.4077894687652588,2.056041717529297,3.2307095527648926,2.806821584701538,2.5905187129974365,2.2804384231567383,3.2047982215881348,2.8751204013824463,,11.239331245422363,3.0434930324554443,8.1317777633667,3.8176822662353516,6.688584804534912,6.060640335083008
269,,2.1779983043670654,1.4380254745483398,7.164844989776611,8.624013900756836,1.4043517112731934,4.611424922943115,4.515172481536865,2.361372232437134,1.3664393424987793,2.771916151046753,1.862062692642212,1.2741347551345825,3.1918792724609375,2.712026596069336,,,,3.548065185546875,2.157094955444336,2.87358021736145,2.7936458587646484,1.1540528535842896,6.107298851013184,1.4230620861053467,2.0379562377929688,3.227980613708496,2.8050119876861572,2.5868451595306396,2.2794883251190186,3.198085308074951,2.883632183074951,,11.249826431274414,3.046470880508423,8.094304084777832,3.8553504943847656,6.646780967712402,6.007410049438477
270,,2.1779983043670654,1.4354877471923828,7.119297027587891,8.644546508789062,1.4087131023406982,4.7406535148620605,4.510359287261963,2.35752010345459,1.365512728691101,2.7526466846466064,1.8787709474563599,1.2770153284072876,3.1988511085510254,2.7013304233551025,,,,3.5867390632629395,2.1372413635253906,2.874598741531372,2.7908053398132324,1.1617693901062012,6.15726900100708,1.4275541305541992,2.052234172821045,3.25891375541687,2.81315541267395,2.6006200313568115,2.2794854640960693,3.202880382537842,2.8647170066833496,,11.28512954711914,3.011727809906006,8.119285583496094,3.8252155780792236,6.695235729217529,6.104365348815918
271,,2.169621467590332,1.4337961673736572,7.071254730224609,8.727614402770996,1.4174355268478394,4.714298248291016,4.511321544647217,2.3353703022003174,1.365512728691101,2.765171527862549,1.8704168796539307,1.2770153284072876,3.19980788230896,2.695496082305908,,,,3.5688893795013428,2.1372413635253906,2.870840072631836,2.7936458587646484,1.1660562753677368,6.133646488189697,1.4293508529663086,2.070319890975952,3.268921136856079,2.806821584701538,2.612557888031006,2.2775797843933105,3.217264175415039,2.8789031505584717,,11.258413314819336,3.024632453918457,8.120247840881348,3.819566011428833,6.653431415557861,6.067294120788574
272,,2.1835827827453613,1.4168781042099,7.1455841064453125,8.680015563964844,1.4252859354019165,4.708346366882324,4.532497406005859,2.405672311782837,1.3747769594192505,2.7487926483154297,1.86577570438385,1.2750948667526245,3.2017228603363037,2.686744213104248,,,,3.5916969776153564,2.17893385887146,2.871779680252075,2.791752338409424,1.1694859266281128,6.135463237762451,1.4275541305541992,2.0750792026519775,3.265282154083252,2.8077261447906494,2.608884572982788,2.2623322010040283,3.216305732727051,2.8807952404022217,,11.182085990905762,3.0365443229675293,8.142348289489746,3.778130531311035,6.661983013153076,5.996004104614258
273,,2.1910290718078613,1.4118026494979858,7.177310466766357,8.737881660461426,1.4340089559555054,4.601222515106201,4.55848503112793,2.409524440765381,1.3895992040634155,2.7507195472717285,1.8648473024368286,1.2770153284072876,3.19980788230896,2.6964683532714844,,,,3.5897138118743896,2.162058115005493,2.868021249771118,2.7936458587646484,1.1694859266281128,6.159086227416992,1.4230620861053467,2.079838514328003,3.275290012359619,2.8176796436309814,2.6061298847198486,2.269956111907959,3.2258949279785156,2.8807952404022217,,11.22311019897461,3.025625228881836,8.145230293273926,3.78943133354187,6.635380744934082,5.999805450439453
274,,2.186375141143799,1.437179684638977,7.213568210601807,8.848947525024414,1.448837399482727,4.727900505065918,4.55848503112793,2.402783155441284,1.359954595565796,2.7487926483154297,1.86577570438385,1.2789356708526611,3.19980788230896,2.691606044769287,,,,3.6135129928588867,2.1749629974365234,2.8661410808563232,2.7936458587646484,1.1746302843093872,6.186342716217041,1.4113829135894775,2.0931646823883057,3.277109384536743,2.8258233070373535,2.6309237480163574,2.266144275665283,3.228771924972534,2.8751204013824463,,11.195443153381348,3.011727809906006,8.083735466003418,3.7979063987731934,6.661983013153076,6.015964508056641
