,QLD,SSO,UCO,GUSH,UYG,ERX,ROM,NUGT,DDM,CWEB,AGQ,BOIL,JNUG,UGL,UWM,DIG,USD,BRZU,MVV,FBGX,FNGO,EUO,RXL,BIB,URE,DGP,CHAU,SPUU,YCS,UBT,UYM,SMHB,SAA,FIHD,EET,UPW,UST,UXI,ULE,PFFL,UCC,FIEE,YCL,XPP,UJB,UGE,EFO,EZJ,UBR,UPV,LTL
0,16.769895553588867,22.946979522705078,83.125,3081.317626953125,30.393747329711914,140.21475219726562,9.82382583618164,86.78404235839844,37.21150588989258,185.7242889404297,26.3700008392334,258.20001220703125,454.4801025390625,37.40999984741211,25.863298416137695,26.583866119384766,7.309252738952637,793.081298828125,29.944650650024414,189.53399658203125,6.1072001457214355,24.25,45.11576461791992,42.09000015258789,54.57168960571289,23.1200008392334,14.061959266662598,35.5274658203125,36.93000030517578,37.7542724609375,11.443476676940918,10.014740943908691,15.395628929138184,141.51100158691406,61.076171875,45.410362243652344,54.57948684692383,12.900646209716797,15.119999885559082,15.010706901550293,19.276329040527344,124.4020004272461,57.54999923706055,54.26808547973633,55.623512268066406,8.316951751708984,30.383344650268555,28.548877716064453,62.692012786865234,37.67438507080078,30.99524688720703
1,16.89468765258789,22.97417640686035,86.0625,3334.1435546875,30.458969116210938,148.7294464111328,9.878645896911621,86.08977508544922,37.20166778564453,186.10165405273438,26.3799991607666,251.0,458.4278564453125,37.369998931884766,26.19074249267578,27.666362762451172,7.457363128662109,945.5357666015625,29.649147033691406,190.76600646972656,6.211599826812744,24.739999771118164,44.38633346557617,43.0,52.428184509277344,23.1299991607666,13.828243255615234,35.956459045410156,36.584999084472656,38.04404067993164,11.666338920593262,10.456488609313965,15.53703784942627,141.0260009765625,61.184425354003906,44.052677154541016,54.863189697265625,13.036314010620117,14.789999961853027,15.31999683380127,19.67786407470703,122.79100036621094,58.06999969482422,53.148860931396484,54.71027755737305,8.319397926330566,30.293720245361328,28.828086853027344,70.8303451538086,37.1680908203125,30.99524688720703
2,15.761554718017578,21.839435577392578,87.875,3278.837890625,29.415409088134766,144.0093536376953,8.959181785583496,91.49518585205078,35.1256103515625,172.79449462890625,27.290000915527344,244.1999969482422,508.2676696777344,38.2400016784668,25.193517684936523,27.153600692749023,6.581042766571045,966.81591796875,28.654273986816406,179.531005859375,5.757800102233887,24.5,42.614845275878906,43.060001373291016,52.93482971191406,23.559999465942383,13.536096572875977,34.3367919921875,35.525001525878906,38.92810821533203,11.03651237487793,10.32719898223877,15.047085762023926,139.20899963378906,59.176761627197266,44.14896011352539,55.68495559692383,12.340715408325195,14.930000305175781,15.395597457885742,19.056854248046875,122.24199676513672,59.7599983215332,51.51306915283203,56.014896392822266,8.148167610168457,29.91529655456543,28.588764190673828,71.9134750366211,36.770999908447266,31.330272674560547
3,17.17422866821289,23.345006942749023,91.8125,3812.14306640625,31.15778350830078,159.09518432617188,9.790186882019043,88.91645812988281,37.38859939575195,194.84068298339844,27.100000381469727,258.79998779296875,499.3853454589844,37.40999984741211,27.088735580444336,29.12488555908203,7.175953388214111,1027.1624755859375,30.525815963745117,193.80099487304688,6.418600082397461,24.5,44.971866607666016,47.400001525878906,54.220943450927734,24.0,14.743634223937988,36.630584716796875,36.15999984741211,38.04404067993164,11.911001205444336,11.049076080322266,16.10068130493164,146.00399780273438,63.11335754394531,45.25630187988281,54.78491973876953,13.231178283691406,14.90999984741211,15.732376098632812,20.391155242919922,128.95199584960938,58.709999084472656,55.004669189453125,57.552494049072266,8.568906784057617,31.727739334106445,30.403608322143555,75.02372741699219,38.796180725097656,32.55553436279297
4,17.52115821838379,23.68370246887207,93.5625,4222.9853515625,31.455947875976562,165.66629028320312,9.94218635559082,85.89141845703125,37.7231330871582,204.07626342773438,26.829999923706055,251.8000030517578,480.6336975097656,37.619998931884766,28.051231384277344,30.070640563964844,7.430209159851074,999.21240234375,31.2448787689209,198.2949981689453,6.80679988861084,24.219999313354492,45.83527755737305,50.54999923706055,55.156280517578125,25.84000015258789,14.675467491149902,37.225914001464844,36.310001373291016,37.7984733581543,11.964295387268066,11.366920471191406,16.542831420898438,147.01199340820312,63.3397102355957,44.534122467041016,54.491424560546875,13.46798038482666,15.109999656677246,15.856088638305664,21.14185905456543,129.00799560546875,58.439998626708984,55.38731002807617,58.29799270629883,8.678983688354492,31.966739654541016,30.702760696411133,73.63256072998047,39.381893157958984,32.55553436279297
5,17.870582580566406,24.118806838989258,97.5625,4337.54736328125,31.7354736328125,169.83108520507812,10.1664457321167,85.8418197631836,38.549625396728516,204.7714080810547,26.93000030517578,253.39999389648438,490.5030212402344,37.36000061035156,28.90457534790039,30.628990173339844,7.356154918670654,1032.2442626953125,32.23975372314453,202.61599731445312,6.942999839782715,24.3700008392334,46.599449157714844,51.41999816894531,57.18286895751953,26.899999618530273,14.675467491149902,37.86502456665039,36.35499954223633,37.59710693359375,12.216226577758789,11.647050857543945,17.034774780273438,148.58399963378906,63.674312591552734,45.86293029785156,54.227294921875,13.867579460144043,15.020000457763672,15.897329330444336,21.535913467407227,129.4530029296875,58.380001068115234,55.712554931640625,58.29799270629883,8.872230529785156,32.295372009277344,30.962020874023438,75.26220703125,39.79884338378906,32.55553436279297
6,18.13764190673828,24.3413028717041,107.625,4661.48046875,32.089534759521484,177.60536193847656,10.363296508789062,89.11481475830078,38.83495330810547,218.57508850097656,27.270000457763672,254.39999389648438,505.306884765625,37.90999984741211,29.36101531982422,31.506372451782227,7.684466361999512,1109.7418212890625,32.87016677856445,204.74600219726562,7.113800048828125,23.90999984741211,47.00138473510742,52.20000076293945,57.026973724365234,26.209999084472656,15.172115325927734,38.1539421081543,35.900001525878906,37.41046905517578,12.305855751037598,11.862539291381836,17.34348487854004,149.5500030517578,65.96737670898438,45.140750885009766,54.246849060058594,14.040244102478027,15.3100004196167,15.8423433303833,21.68306541442871,132.03900146484375,59.18000030517578,57.69272994995117,58.29799270629883,8.806184768676758,32.97254943847656,31.1514835357666,79.12767028808594,40.92063903808594,32.55553436279297
7,18.229991912841797,24.529191970825195,108.5,4700.98388671875,32.322479248046875,179.27125549316406,10.434311866760254,85.14754486083984,39.22852325439453,219.66748046875,26.540000915527344,250.0,474.712158203125,37.45000076293945,29.693422317504883,31.700088500976562,7.859730243682861,1109.1065673828125,33.38238525390625,207.01400756835938,7.227200031280518,24.1299991607666,47.27925491333008,53.380001068115234,58.63460922241211,27.0,15.230545043945312,38.53040313720703,36.11000061035156,36.97334671020508,12.492382049560547,11.916410446166992,17.484893798828125,150.52999877929688,66.88262939453125,46.49844741821289,54.20772933959961,14.412711143493652,15.180000305175781,15.90419864654541,21.63068962097168,132.75599670410156,58.70000076293945,58.352779388427734,58.29799270629883,8.886908531188965,33.241432189941406,31.450634002685547,78.64075469970703,40.85115051269531,32.55553436279297
8,18.12017059326172,24.51930046081543,105.0625,4546.91845703125,32.42496871948242,175.7543487548828,10.37326431274414,86.13936614990234,39.21868133544922,212.51736450195312,26.68000030517578,274.0,472.7383117675781,37.54999923706055,29.72319221496582,31.232908248901367,8.020183563232422,1097.990234375,33.461177825927734,206.05299377441406,7.263400077819824,24.229999542236328,47.51247787475586,53.5099983215332,58.89767074584961,27.899999618530273,15.376618385314941,38.46910858154297,36.220001220703125,37.24838638305664,12.373682022094727,11.936388969421387,17.56854248046875,150.43299865722656,65.92800903320312,46.0362548828125,54.47187042236328,14.358444213867188,15.09000015258789,15.997852325439453,21.640663146972656,131.6719970703125,58.61000061035156,57.922306060791016,58.29799270629883,8.894246101379395,32.80325698852539,30.802474975585938,78.31285095214844,40.444122314453125,34.83375930786133
9,17.790714263916016,24.24488639831543,100.75,4562.72021484375,32.63927459716797,174.7362823486328,10.190118789672852,84.65164184570312,38.92350769042969,200.69981384277344,26.81999969482422,329.79998779296875,468.7905578613281,37.72999954223633,29.098068237304688,31.221508026123047,7.805423259735107,1113.2357177734375,33.05732345581055,203.10899353027344,7.0980000495910645,24.219999313354492,46.48532485961914,51.72999954223633,58.53717803955078,28.649999618530273,15.084470748901367,38.08390426635742,35.93000030517578,36.95861053466797,12.112060546875,11.875344276428223,17.2817440032959,148.61399841308594,64.99308013916016,44.2645149230957,54.4327278137207,14.351046562194824,15.109999656677246,16.032804489135742,21.326417922973633,129.93800354003906,58.97999954223633,56.55436325073242,58.29799270629883,8.867338180541992,32.5045051574707,30.57312774658203,79.02830505371094,39.95768356323242,34.83375930786133
10,18.49205780029297,24.79866600036621,106.4375,4716.7861328125,33.13310623168945,176.30963134765625,10.577589988708496,80.23804473876953,39.44498062133789,207.75064086914062,26.59000015258789,317.3999938964844,444.6108703613281,37.560001373291016,29.614042282104492,31.369640350341797,7.864667892456055,1095.449462890625,33.48088073730469,208.75599670410156,7.46560001373291,24.450000762939453,48.10793685913086,53.75,59.67713165283203,28.389999389648438,15.678502082824707,38.87184143066406,36.314998626708984,36.68357467651367,12.000631332397461,11.969683647155762,17.472944259643555,150.86000061035156,65.91817474365234,45.2274169921875,54.344688415527344,14.304177284240723,14.960000038146973,16.102693557739258,21.815244674682617,131.20700073242188,58.459999084472656,57.47270965576172,58.29799270629883,9.02144718170166,32.69371795654297,31.28111457824707,78.09422302246094,39.95768356323242,34.90077209472656
