,TQQQ,SOXL,SPXL,UPRO,FAS,TECL,LABU,TNA,FNGU,UDOW,YINN,TMF,URTY,DPST,CURE,DFEN,NAIL,EDC,BNKU,INDL,DRN,RETL,MIDU,WANT,TPOR,UMDD,TYD,DUSL,UTSL,KORU,EURL,PILL,UBOT,MEXX
612,52.45000076293945,38.8436279296875,101.32469177246094,53.98995590209961,121.99508666992188,47.127357482910156,69.4000015258789,99.30254364013672,30.200000762939453,73.58214569091797,369.2157287597656,23.916284561157227,118.30000305175781,54.26741409301758,95.4892578125,25.820362091064453,81.56999969482422,109.63487243652344,61.29999923706055,52.7811279296875,21.289337158203125,45.171688079833984,63.70000076293945,58.04999923706055,46.09000015258789,32.060543060302734,51.970001220703125,46.19298553466797,29.799165725708008,44.22756576538086,39.24052429199219,23.136823654174805,43.15876007080078,92.21531677246094
613,52.5099983215332,38.104888916015625,101.32469177246094,54.004947662353516,121.52874755859375,47.17720031738281,70.88999938964844,102.4404067993164,30.0,73.44304656982422,363.43115234375,24.424293518066406,122.06999969482422,54.117008209228516,94.34081268310547,26.321250915527344,82.98999786376953,107.94572448730469,60.689998626708984,52.60567855834961,21.753381729125977,47.66617202758789,65.43000030517578,59.41999816894531,46.43000030517578,32.849571228027344,52.470001220703125,46.51252365112305,29.013689041137695,43.2947883605957,39.15104675292969,23.246713638305664,42.7668571472168,90.5740966796875
614,52.56999969482422,37.63569259643555,100.85586547851562,53.75008773803711,118.24445343017578,47.25693893432617,72.77999877929688,100.41178894042969,29.739999771118164,72.49918365478516,362.2343444824219,25.081716537475586,119.58000183105469,51.55622482299805,97.32673645019531,25.378398895263672,78.44999694824219,106.9862060546875,58.08000183105469,52.10857009887695,21.885969161987305,46.48866271972656,64.18000030517578,58.400001525878906,44.790000915527344,32.29026412963867,52.84000015258789,45.06462860107422,29.769712448120117,41.796390533447266,39.091392517089844,23.936023712158203,41.725364685058594,89.72284698486328
615,54.18000030517578,38.97340393066406,102.26232147216797,54.49467468261719,114.35489654541016,48.323486328125,74.9000015258789,98.25325012207031,30.360000610351562,72.6482162475586,368.8167724609375,25.54987907409668,117.02999877929688,48.338409423828125,102.21004486083984,25.260543823242188,72.37999725341797,109.53491973876953,55.7400016784668,52.634918212890625,22.340543746948242,45.05812072753906,64.0999984741211,59.2400016784668,43.81999969482422,32.22034454345703,53.349998474121094,44.39559555053711,30.368642807006836,43.32455825805664,39.210697174072266,25.424531936645508,42.178993225097656,91.2691421508789
616,54.61000061035156,39.422637939453125,102.77104949951172,54.764522552490234,116.08137512207031,49.12090301513672,74.58999633789062,101.31117248535156,30.649999618530273,72.61840057373047,365.82476806640625,25.390504837036133,120.62999725341797,48.839088439941406,99.89321899414062,25.555185317993164,74.41999816894531,108.35551452636719,56.72999954223633,52.439971923828125,22.07537269592285,47.28363037109375,65.52999877929688,60.209999084472656,44.9900016784668,32.86954879760742,53.150001525878906,44.685176849365234,30.60428810119629,43.22532653808594,39.4990119934082,25.274681091308594,42.56894302368164,90.48017883300781
617,56.13999938964844,41.099769592285156,103.45931243896484,55.14931106567383,112.53910827636719,50.675865173339844,76.19999694824219,100.41178894042969,31.8700008392334,72.161376953125,370.61199951171875,24.832691192626953,119.44000244140625,46.37723922729492,100.22276306152344,25.29983139038086,71.93000030517578,109.33502197265625,53.9900016784668,52.34250259399414,22.274253845214844,46.29141616821289,63.83000183105469,60.279998779296875,44.0099983215332,32.09050750732422,52.56999969482422,44.046104431152344,30.761381149291992,43.691715240478516,39.85691833496094,25.284671783447266,43.39390563964844,88.930908203125
618,55.099998474121094,39.97169876098633,102.86082458496094,54.81449890136719,113.27336120605469,49.71896743774414,70.69000244140625,99.54237365722656,30.81999969482422,71.63479614257812,354.4550476074219,24.7430419921875,118.45999908447266,48.52245330810547,100.35258483886719,25.69268226623535,72.95999908447266,106.86626434326172,53.95000076293945,51.9331169128418,21.601858139038086,44.215335845947266,63.63999938964844,59.279998779296875,44.90999984741211,31.990629196166992,52.65999984741211,44.65522003173828,31.06575584411621,43.503173828125,39.82709503173828,24.52543067932129,43.09017562866211,86.91796112060547
619,54.5099983215332,39.113162994384766,101.1052474975586,53.91499710083008,113.29320526123047,48.89164352416992,70.80000305175781,98.8028793334961,30.670000076293945,69.86628723144531,338.69708251953125,24.513940811157227,117.66999816894531,50.4024772644043,99.16421508789062,24.946260452270508,69.55000305175781,102.72834014892578,54.2599983215332,50.86092758178711,21.099929809570312,44.45442199707031,62.34000015258789,59.45000076293945,43.4900016784668,31.391366958618164,51.630001068115234,43.35710525512695,29.70098304748535,42.223087310791016,38.74343490600586,24.875083923339844,43.139163970947266,81.91226196289062
620,56.54499816894531,40.241233825683594,101.06533813476562,53.87501907348633,103.4998550415039,50.63599395751953,72.06999969482422,95.45514678955078,32.310001373291016,68.63428497314453,350.8646240234375,25.769023895263672,113.62999725341797,42.93779373168945,101.51100158691406,24.02305030822754,70.83000183105469,104.51744079589844,47.86000061035156,50.471038818359375,21.08098793029785,43.04579544067383,59.40999984741211,59.9900016784668,40.720001220703125,29.893211364746094,52.18000030517578,41.34002685546875,30.113361358642578,41.965084075927734,37.570289611816406,24.665292739868164,43.01179885864258,79.3891372680664
621,55.19499969482422,37.2563362121582,96.9656753540039,51.70622634887695,95.8398208618164,49.16077423095703,70.47000122070312,88.86962890625,31.979999542236328,65.36551666259766,353.0588073730469,27.173521041870117,105.6500015258789,38.673099517822266,97.9259033203125,23.227521896362305,71.95999908447266,101.6089096069336,43.849998474121094,49.56454849243164,20.058191299438477,40.73262023925781,55.93000030517578,59.04999923706055,39.02000045776367,28.135374069213867,53.0,39.77230453491211,27.76673698425293,40.99261474609375,35.45267105102539,23.956003189086914,41.571537017822266,77.8468017578125
622,56.20500183105469,38.054969787597656,101.14514923095703,53.8950080871582,102.52747344970703,50.7855110168457,72.77999877929688,94.69567108154297,32.220001220703125,68.87272644042969,353.2582702636719,25.86863136291504,112.80999755859375,43.23859786987305,101.54095458984375,24.936439514160156,74.56999969482422,103.40800476074219,47.279998779296875,50.88042068481445,21.270395278930664,43.42634582519531,59.88999938964844,60.36000061035156,41.33000183105469,30.033039093017578,52.65999984741211,42.35854721069336,28.8958683013916,42.46124267578125,37.13284683227539,24.845111846923828,42.29754638671875,79.04014587402344
623,57.775001525878906,38.534149169921875,102.67291259765625,54.699562072753906,102.81661224365234,52.14112091064453,70.69000244140625,96.12470245361328,33.56999969482422,69.31609344482422,345.1190490722656,26.002180099487305,114.44000244140625,42.97416687011719,102.25997924804688,24.749834060668945,75.73999786376953,102.12999725341797,47.41999816894531,50.67573165893555,20.94675064086914,45.67576217651367,60.08000183105469,62.18000030517578,41.689998626708984,30.122928619384766,52.84000015258789,42.54531478881836,28.297027587890625,42.401702880859375,36.93401336669922,23.876081466674805,42.46312713623047,79.09064483642578
624,57.875,38.98338317871094,102.36357116699219,54.549644470214844,103.50218200683594,51.911865234375,71.69999694824219,97.06405639648438,34.95000076293945,68.80911254882812,357.6869812011719,25.84272003173828,115.69000244140625,43.16842269897461,100.80197143554688,24.5435848236084,73.54000091552734,103.86000061035156,48.33000183105469,50.14937973022461,20.804384231567383,46.9708251953125,60.16999816894531,63.52000045776367,41.38999938964844,30.26275634765625,52.54999923706055,42.19575881958008,27.410593032836914,42.62993621826172,36.3176155090332,23.486473083496094,42.37494659423828,80.20268249511719
625,58.939998626708984,41.00992202758789,104.16975402832031,55.504112243652344,106.94994354248047,52.958473205566406,76.58999633789062,100.97140502929688,36.20000076293945,70.82705688476562,368.06048583984375,25.96231460571289,120.20999908447266,45.11296463012695,102.37981414794922,25.31947135925293,73.8499984741211,106.9800033569336,50.790000915527344,50.568511962890625,20.652528762817383,48.034767150878906,61.900001525878906,64.11000061035156,42.0,31.10172462463379,52.56999969482422,43.18449401855469,27.331798553466797,44.2573356628418,37.37145233154297,24.61534309387207,43.218528747558594,84.8132553100586
626,58.755001068115234,40.590641021728516,105.20755767822266,56.078792572021484,111.15283203125,52.808956146240234,78.83999633789062,100.86148071289062,36.849998474121094,72.35791778564453,389.8049621582031,25.194908142089844,120.22000122070312,46.482666015625,103.87776184082031,25.77125358581543,74.33999633789062,109.2699966430664,52.70000076293945,50.66598129272461,21.089115142822266,49.01701736450195,63.599998474121094,65.2699966430664,42.0,31.970651626586914,52.16999816894531,43.43416976928711,28.287179946899414,44.89242172241211,37.56034851074219,24.865093231201172,43.540870666503906,85.44403839111328
627,60.834999084472656,43.575538635253906,105.90607452392578,56.44358825683594,108.47013092041016,54.443660736083984,77.94000244140625,99.15264129638672,38.68000030517578,71.3042221069336,393.5953063964844,25.743057250976562,118.11000061035156,42.90082550048828,104.20731353759766,24.356977462768555,75.7699966430664,109.70999908447266,51.72999954223633,50.7829475402832,20.861330032348633,47.81759262084961,61.599998474121094,65.47000122070312,40.70000076293945,30.98187255859375,52.7400016784668,42.76502990722656,28.809192657470703,44.30695343017578,36.7252311706543,24.955001831054688,43.78189468383789,84.29535675048828
628,61.52000045776367,44.56385040283203,105.95597076416016,56.5085563659668,107.66532135009766,55.599918365478516,74.13999938964844,97.7835693359375,38.900001525878906,71.35391235351562,384.418701171875,26.081912994384766,116.44000244140625,42.0801887512207,104.5468521118164,23.374841690063477,77.6500015258789,109.4800033569336,51.31999969482422,50.568511962890625,20.747440338134766,47.34340286254883,61.45000076293945,65.9000015258789,40.900001525878906,30.842042922973633,52.68000030517578,42.49537658691406,27.38104248046875,43.78102493286133,36.784881591796875,24.01594352722168,43.58103942871094,84.70036315917969
629,61.25,44.464019775390625,106.3551254272461,56.66346740722656,108.59930419921875,55.440433502197266,73.6500015258789,97.82353973388672,38.220001220703125,72.64620208740234,370.65386962890625,26.380901336669922,116.55999755859375,42.280399322509766,104.44697570800781,24.032873153686523,77.87000274658203,107.31999969482422,52.5,50.14937973022461,20.377288818359375,48.367496490478516,61.38999938964844,66.13999938964844,41.09000015258789,30.911956787109375,53.02000045776367,43.5240592956543,27.272703170776367,43.92987060546875,35.86029052734375,23.636323928833008,42.848175048828125,83.18529510498047
630,61.279998779296875,42.497379302978516,108.0615234375,57.61294174194336,111.24224853515625,55.599918365478516,78.44999694824219,100.36181640625,38.189998626708984,73.48120880126953,364.66912841796875,26.390867233276367,119.5,43.58270263671875,107.17324829101562,24.37662124633789,82.12999725341797,105.48999786376953,53.25,49.759490966796875,20.662019729614258,49.6585693359375,63.06999969482422,67.04000091552734,42.7599983215332,31.700984954833984,52.84000015258789,44.31304168701172,28.090194702148438,43.04671096801758,36.436920166015625,24.845111846923828,42.365150451660156,82.58025360107422
631,63.36000061035156,43.24610137939453,110.54627227783203,58.927207946777344,110.66596221923828,57.94233322143555,75.22000122070312,97.3438720703125,38.790000915527344,74.51504516601562,352.30072021484375,26.869253158569336,116.01000213623047,41.977115631103516,110.07926940917969,24.347158432006836,80.55000305175781,105.08000183105469,52.650001525878906,50.34432601928711,20.87082290649414,48.859619140625,62.40999984741211,68.86000061035156,42.43000030517578,31.391366958618164,53.5,44.56271743774414,28.168989181518555,43.632179260253906,36.75505828857422,24.375581741333008,42.55620574951172,84.75779724121094
632,64.20999908447266,42.966583251953125,109.84774780273438,58.542423248291016,105.41980743408203,58.56032943725586,70.4800033569336,93.28662109375,38.7400016784668,73.1631088256836,322.3771057128906,27.796123504638672,111.13999938964844,38.58359146118164,109.729736328125,23.728410720825195,76.94000244140625,99.66999816894531,48.83000183105469,49.515811920166016,21.307411193847656,46.42490768432617,60.31999969482422,69.2300033569336,41.119998931884766,30.3426570892334,54.2400016784668,43.32431411743164,28.582658767700195,42.659706115722656,35.99947738647461,23.906055450439453,42.42295455932617,81.26917266845703
633,64.62000274658203,41.169647216796875,111.05519104003906,59.19705581665039,106.0159683227539,59.487327575683594,66.63999938964844,90.63842010498047,37.77000045776367,73.81919860839844,322.5765686035156,28.56353187561035,107.97000122070312,37.87792205810547,111.76696014404297,23.679304122924805,80.69999694824219,99.26000213623047,48.040000915527344,50.003173828125,21.51621437072754,44.687538146972656,60.54999923706055,69.08000183105469,41.779998779296875,30.442535400390625,54.79999923706055,44.672576904296875,29.07512664794922,41.74677276611328,36.7252311706543,23.836122512817383,41.92425537109375,82.24852752685547
634,63.5,39.71213912963867,108.28105926513672,57.78284454345703,99.54769897460938,57.83268737792969,67.7699966430664,88.22006225585938,36.08000183105469,72.24857330322266,293.6504211425781,28.912351608276367,105.02999877929688,35.838233947753906,110.09923553466797,23.600732803344727,72.93000030517578,93.08999633789062,44.88999938964844,49.18440628051758,21.288429260253906,43.89854431152344,58.400001525878906,68.51000213623047,37.720001220703125,29.313922882080078,55.189998626708984,42.785003662109375,28.85843849182129,38.96828842163086,35.323429107666016,23.926034927368164,40.918033599853516,79.33621215820312
