,0
UJB,0.373194222449248
BZQ,0.538994820914114
FBZ,0.10835101394376506
YXI,0.08174888151635534
FCA,0.10053233380361604
SBB,0.08452471952828289
EEMO,0.11401431746221713
MYY,0.051638309059330346
EEV,0.15858587241696406
IPOS,0.0819419912671852
SSG,0.6195663932394184
UPV,0.1319547146256317
UBR,0.4526000176794655
LTL,0.8956638089570633
REW,0.3239116989491823
EWV,0.12697995383864746
DZZ,0.1155275868735285
ERUS,4.1138039588872675e-06
BIS,0.25031232799487424
DGZ,0.02565913771316753
SMDD,1.430770799820828
SDD,0.6330052103619622
DWAT,0.1804657615544913
MZZ,0.25404480159871745
SIJ,0.4839272935396016
SCC,0.33282766594813873
RXD,0.21868070824841332
SMN,0.23594300828103368
SDP,0.10906260110725015
SZK,0.6020281877777489
EFU,0.27604668016433903
PSLV,0.07365423535596244
