,0
PEX,0.024450858454383138
RBLD,0.0040648356682256356
XPP,-0.29376358646082973
FDTS,0.018193734006911422
CEW,-0.011182758348023979
UGE,0.06637485064815411
ULE,-0.12285273356466382
UJB,0.02214349300503001
BZQ,-11.805294991061979
FBZ,-0.033105742330134795
YXI,-0.08189328012401664
FCA,-0.006264705314771519
SBB,-0.2673405541219044
EEMO,-0.020702262925369405
MYY,-0.23295324403521844
EEV,-0.35857552293031875
IPOS,-0.026731820114105388
SSG,-12.434025325890927
UPV,0.010147592477862294
UBR,-1.2624316487184657
LTL,0.005465757131440951
REW,-12.133249157729397
EWV,-0.510530941835535
DZZ,-0.20278050294991284
ERUS,-0.26619972189010066
BIS,-12.217182971734477
DGZ,-0.05042965489187933
SMDD,-11.953797294085893
SDD,-12.300505383980767
DWAT,0.04038838393553387
MZZ,-11.817995505810586
SIJ,-11.695842822139308
SCC,-12.053240185706823
RXD,-11.709133224007774
SMN,-11.348040077181054
SDP,-2.5324183041762622
SZK,-1.3443274087982655
EFU,-0.39911113857045943
PSLV,0.013337496169529103
